hhsex;age;educ;married;kids;lf;famstruct;race;OCCAT1;OCCAT2;income;wageinc;bussefarminc;intdivinc;kginc;ssretinc;transfothinc;norminc;knowl;logWealth
1;41;13;2;4;1;1;1;1;1;44556.0022975302;44556.0022975302;0;0;0;0;0;44556.0022975302;8;12.3234111379474
0;30;8;1;2;1;4;1;1;3;124554.279149914;124554.279149914;0;0;0;0;0;124554.279149914;8;11.2618967101665
1;36;8;2;1;1;1;1;1;2;38480.1838024124;38480.1838024124;0;0;0;0;0;38480.1838024124;7;10.3920675673548
1;88;9;2;0;0;3;1;3;4;16202.1826536473;0;0;0;0;15189.5462377944;0;16202.1826536473;6;5.29831736654804
0;29;10;1;0;1;5;1;1;3;72909.821941413;61770.8213670304;0;0;0;0;11139.0005743825;72909.821941413;8;10.3456059782923
0;72;12;2;0;0;3;1;3;4;421256.748994831;36454.9109707065;0;160725.651924182;82023.5496840896;142781.734635267;0;421256.748994831;6;15.4966177570887
0;64;10;1;0;1;5;1;1;2;101263.641585296;98225.7323377369;0;273.411832280299;0;2430.3273980471;0;94175.1866743251;8;13.6957129945087
0;55;14;1;2;1;4;1;2;1;593404.939689834;0;580240.666283745;2025.27283170592;0;0;0;593404.939689834;8;14.5780811839676
0;73;7;1;1;0;4;3;3;4;75947.7311889719;0;12151.6369902355;0;0;63796.0941987364;0;75947.7311889719;8;12.5033955950186
1;26;7;2;2;1;1;2;1;2;46581.2751292361;40505.4566341183;0;0;0;0;5974.55485353245;46581.2751292361;4;9.01310820244647
0;64;12;1;0;1;5;1;2;3;16202.1826536473;0;-9.11372774267662;0;0;16202.1826536473;0;16202.1826536473;10;13.9823376937996
0;74;5;1;0;0;5;1;3;4;60758.1849511775;0;0;0;0;59745.5485353245;0;60758.1849511775;5;13.1939395758936
0;30;8;1;1;1;4;1;1;2;42530.7294658242;41518.0930499713;0;0;0;0;0;53669.7300402068;6;11.3311037832179
0;65;13;1;0;1;5;1;1;3;48606.547960942;8101.09132682367;15189.5462377944;0;0;25315.910396324;0;48606.547960942;10;11.3181263866652
0;34;12;1;1;1;4;1;1;1;38480.1838024124;38480.1838024124;0;0;0;0;0;38480.1838024124;7;11.8648491394835
1;48;12;2;0;1;2;1;1;1;39492.8202182654;36454.9109707065;3544.22745548535;0;0;0;0;39492.8202182654;8;12.2619802774685
1;27;12;2;0;1;2;1;1;1;44556.0022975302;44556.0022975302;0;0;0;0;0;44556.0022975302;7;10.0033328875058
0;61;12;1;2;0;4;1;3;4;356448.018380241;237969.557725445;0;37973.8655944859;6075.81849511775;13164.2734060885;0;356448.018380241;6;15.0326818774229
0;33;12;1;0;1;5;5;2;3;127592.188397473;0;127592.188397473;0;0;0;0;91137.2774267662;10;10.062199243691
0;49;9;2;0;1;2;3;1;3;14176.9098219414;14176.9098219414;0;0;0;0;0;18227.4554853533;10;9.34136863438259
0;36;12;1;0;1;5;1;2;1;6187208.50086157;620746.122917863;4840402.06777714;638973.578403217;89112.0045950603;0;0;6187208.50086157;6;18.1050106349604
0;46;13;1;2;1;4;1;1;2;167085.008615738;167085.008615738;0;0;0;0;0;167085.008615738;6;12.3570755190667
0;33;7;1;2;1;4;3;1;2;20252.7283170592;20252.7283170592;0;0;0;0;0;20252.7283170592;6;9.52515111181622
0;39;2;1;3;0;4;3;3;4;46581.2751292361;45568.6387133831;0;0;0;0;0;46581.2751292361;10;11.5566552278316
0;62;11;1;1;1;4;1;2;2;107339.460080414;30379.0924755887;12657.955198162;0;75947.7311889719;0;0;167085.008615738;8;13.0721221609676
1;52;10;2;0;1;2;2;1;2;70884.5491097071;44556.0022975302;0;0;0;25315.910396324;0;70884.5491097071;7;10.4645308924627
1;49;6;2;1;1;1;2;1;2;8809.93681792074;7088.45491097071;0;0;0;0;1417.69098219414;8809.93681792074;5;8.03915739047324
0;40;12;1;2;0;4;1;4;4;184299.827685238;177211.372774268;3645.49109707065;2886.01378518093;0;0;0;184299.827685238;8;13.7054166351672
1;74;12;2;1;1;1;1;1;1;55695.0028719127;28353.8196438828;0;0;0;27341.1832280299;0;91137.2774267662;8;12.1851553972748
0;31;8;1;1;1;4;2;1;3;31391.7288914417;32404.3653072947;0;0;0;0;1924.00919012062;39492.8202182654;10;9.54824016058858
0;40;10;1;1;1;4;3;2;1;134680.643308443;132655.370476738;-1.01263641585296;0;1215.16369902355;0;0;200502.010338886;7;12.8031218360448
1;60;8;2;1;1;1;2;2;2;15189.5462377944;0;2025.27283170592;0;0;0;14480.7007466973;15189.5462377944;7;8.38935981990635
0;37;8;1;1;1;4;1;4;4;57720.2757036186;45568.6387133831;0;0;0;12151.6369902355;0;67846.6398621482;8;11.9599802728376
0;43;13;1;2;1;4;1;1;1;119491.097070649;119491.097070649;0;20.2527283170592;0;0;0;119491.097070649;7;13.2136673612932
0;57;9;1;0;1;5;1;1;3;73922.4583572659;68859.2762780012;5063.18207926479;0;0;0;0;73922.4583572659;7;12.4484304157682
0;67;12;1;0;1;5;1;2;1;616695.577254452;0;-281512.923607122;783780.58587019;-18227.4554853533;128604.824813326;4860.6547960942;616695.577254452;7;17.9451080361357
0;65;9;1;0;1;5;1;1;2;79998.2768523837;37467.5473865595;0;0;0;42530.7294658242;0;79998.2768523837;9;12.7104777014932
0;46;13;1;2;1;4;1;1;1;121516.369902355;116453.18782309;1417.69098219414;567.076392877657;759.477311889719;0;658.213670304423;121516.369902355;10;12.6587393551226
0;60;12;1;2;1;4;2;1;3;84048.8225157955;84048.8225157955;0;0;0;0;0;84048.8225157955;9;11.870599909242
0;86;12;1;0;1;5;1;2;1;74327.5129236071;0;7189.718552556;4860.6547960942;5164.44572085009;57112.6938541068;0;74327.5129236071;8;13.3339848032431
0;35;12;1;1;1;4;1;1;1;583278.575531304;582265.939115451;0;3746.75473865595;0;0;0;583278.575531304;8;13.4805971058071
0;38;11;1;2;1;4;2;2;3;48606.547960942;34429.6381390006;15189.5462377944;0;0;0;648.087306145893;60758.1849511775;7;8.07402621612406
0;35;7;1;1;1;4;1;1;3;46581.2751292361;31391.7288914417;15189.5462377944;0;0;0;0;46581.2751292361;7;11.5021678083173
1;78;8;2;0;0;3;1;3;4;39897.8747846066;0;0;12171.8897185526;7493.50947731189;19645.1464675474;0;39897.8747846066;9;13.2669830670143
0;56;6;1;0;1;5;1;1;3;23290.637564618;23290.637564618;0;0;0;0;516.444572085009;66834.0034462952;10;11.2145194291555
0;23;9;1;2;1;4;1;1;3;111390.005743825;111390.005743825;0;0;0;0;0;111390.005743825;7;11.1913694266692
0;61;9;2;0;1;3;1;1;3;73922.4583572659;35442.2745548535;0;0;0;39492.8202182654;0;73922.4583572659;7;11.9871700884732
0;45;11;2;0;1;2;1;1;1;57720.2757036186;47593.911545089;0;0;0;0;10126.3641585296;57720.2757036186;6;6.39692965521615
0;43;9;1;1;1;4;1;1;2;77973.0040206778;76960.3676048248;0;0;0;0;405.054566341183;77973.0040206778;7;9.98044859367226
0;43;9;1;1;1;4;1;1;2;48606.547960942;48606.547960942;0;0;0;0;0;48606.547960942;6;12.7328700388059
1;34;7;2;1;1;1;2;4;4;24303.273980471;24303.273980471;0;0;0;0;0;40505.4566341183;8;9.91591007253469
0;72;14;1;0;1;5;1;1;1;439484.204480184;153920.73520965;118478.460654796;20556.5192418151;91.1372774267662;147844.916714532;0;439484.204480184;8;15.7165877029543
1;89;8;2;0;0;3;1;3;4;223792.647903504;0;131642.734060885;5569.50028719127;0;87086.7317633544;0;192400.919012062;8;16.0428008209212
0;41;9;1;2;1;4;1;2;1;415180.930499713;405054.566341183;10126.3641585296;0;0;0;0;415180.930499713;9;14.8708673379614
0;69;14;1;0;1;5;1;2;1;1579712.80873062;50631.8207926479;1518954.62377944;10126.3641585296;0;0;0;1579712.80873062;8;16.1524970776757
0;45;12;2;0;1;2;1;2;1;435433.658816772;110377.369327972;237969.557725445;107339.460080414;0;0;0;435433.658816772;10;16.1070650368092
0;69;10;1;0;0;5;1;3;4;96200.459506031;0;0;0;0;75947.7311889719;20252.7283170592;96200.459506031;10;12.7324270709138
0;23;8;1;0;1;5;1;1;3;40505.4566341183;40505.4566341183;0;0;0;0;0;40505.4566341183;5;9.68657455097255
0;48;13;1;2;1;4;1;2;1;9498529.58070075;526570.936243538;1201999.42561746;616695.577254452;3503721.99885123;0;0;3635364.73291212;9;16.2567569878894
0;75;5;1;0;0;5;1;3;4;56707.6392877657;0;33822.0562894888;0;0;24303.273980471;0;60758.1849511775;10;11.9741405881829
0;70;12;1;0;1;5;1;1;1;188350.37334865;116453.18782309;8911.20045950603;506.318207926479;0;61770.8213670304;0;188350.37334865;6;14.4339880701872
0;69;13;1;0;1;5;1;1;1;503280.29867892;303790.924755887;-151895.462377944;354422.745548535;-3037.90924755887;0;0;503280.29867892;7;16.7122288009193
0;32;9;2;0;0;2;1;4;4;0;0;0;0;0;0;0;40505.4566341183;5;11.0186291431555
1;74;8;2;0;0;3;1;3;4;18835.037334865;0;0;91.1372774267662;0;18835.037334865;0;18835.037334865;9;12.7645449227635
0;55;7;1;0;1;5;1;2;1;329106.835152211;126579.55198162;0;194426.191843768;9012.46410109133;0;0;125566.915565767;6;15.3994255131673
0;46;8;1;3;1;4;1;1;3;83036.1860999426;82023.5496840896;0;0;0;0;0;83036.1860999426;8;11.8380478203959
0;27;9;2;0;1;2;1;1;2;25315.910396324;25315.910396324;0;0;0;0;0;25315.910396324;3;7.96554557312999
0;63;8;1;0;1;5;1;2;3;88099.3681792073;52657.0936243538;2227.80011487651;10126.3641585296;0;23290.637564618;0;88099.3681792073;8;13.51508091269
0;27;9;2;0;1;2;1;1;1;50631.8207926479;50631.8207926479;0;0;0;0;0;50631.8207926479;7;9.11602969250494
0;76;14;1;0;1;5;1;1;1;6646945.43365882;0;506318.207926479;2600450.3159104;2531591.0396324;125566.915565767;0;6646945.43365882;6;18.1926422318414
0;36;14;1;1;1;4;1;1;1;192400.919012062;141769.098219414;45568.6387133831;5063.18207926479;0;0;0;192400.919012062;8;14.1321444523658
0;80;2;1;0;0;5;1;3;4;33417.0017231476;9214.99138426192;-1.01263641585296;0;0;25315.910396324;0;84048.8225157955;7;13.1486157485484
1;52;11;2;1;1;1;2;1;2;25315.910396324;16202.1826536473;0;0;0;0;13974.3825387708;68859.2762780012;3;4.24849524204936
0;55;10;1;0;1;5;2;1;1;109364.73291212;109364.73291212;0;0;0;0;0;109364.73291212;5;12.0903250369859
0;62;12;1;0;1;5;3;2;1;1073394.60080414;10126.3641585296;1012636.41585296;19240.0919012062;0;0;0;1073394.60080414;9;15.2822321681968
1;71;8;2;0;0;3;1;3;4;19240.0919012062;283.538196438828;0;0;0;19240.0919012062;0;19240.0919012062;10;11.1885794081469
1;30;12;2;0;1;2;1;1;1;93162.5502584721;91137.2774267662;0;2602.4755887421;-880.993681792074;0;0;93162.5502584721;10;12.5458964023849
0;57;10;1;0;0;5;1;3;4;76960.3676048248;44556.0022975302;1215.16369902355;60.7581849511775;0;31391.7288914417;0;76960.3676048248;7;12.0772728981386
0;58;8;2;0;1;3;2;4;4;8809.93681792074;0;0;0;0;0;7898.56404365307;15189.5462377944;4;8.26873183211774
0;62;12;1;0;1;5;1;1;1;90124.6410109133;81010.9132682367;0;0;0;9113.72774267662;0;90124.6410109133;7;12.8370784295523
0;47;11;1;0;1;5;1;1;2;68859.2762780012;68859.2762780012;0;0;0;0;0;60758.1849511775;6;9.68346412855816
0;59;10;2;0;1;3;3;1;3;89112.0045950603;69871.9126938541;0;0;0;19240.0919012062;0;89112.0045950603;7;12.948486067393
0;30;8;1;0;1;5;1;1;2;70884.5491097071;70884.5491097071;0;0;0;0;0;81010.9132682367;7;9.9475044379529
0;72;5;1;1;1;4;1;1;2;42530.7294658242;20252.7283170592;0;0;0;20252.7283170592;2227.80011487651;42530.7294658242;10;11.7272300676172
0;57;12;1;0;1;5;1;2;1;5144192.99253303;202527.283170592;3037909.24755887;1822745.54853533;81010.9132682367;0;0;5144192.99253303;9;17.8340803751227
1;74;12;2;1;0;1;1;3;4;33923.3199310741;0;0;4050.54566341183;-3037.90924755887;32910.6835152211;0;33923.3199310741;6;13.3582257011263
0;46;8;1;2;1;4;1;1;3;55695.0028719127;55695.0028719127;0;0;0;0;0;55695.0028719127;8;12.2985606649653
0;69;8;1;0;0;5;1;3;4;298727.742676623;12151.6369902355;0;10.1263641585296;261260.195290063;32404.3653072947;0;32404.3653072947;10;13.5213676592503
0;63;12;1;0;0;5;1;3;4;71897.18552556;58732.9121194716;0;1518.95462377944;6582.13670304423;0;4860.6547960942;71897.18552556;9;13.9186987157604
1;93;8;2;1;0;1;1;3;4;22278.0011487651;0;506.318207926479;0;7594.77311889719;11139.0005743825;0;22278.0011487651;-1;13.3710966997175
1;62;12;2;1;1;1;1;1;1;133668.006892591;42530.7294658242;0;20252.7283170592;12151.6369902355;18227.4554853533;0;133668.006892591;7;13.4728793940275
0;71;8;1;0;0;5;1;3;4;95187.8230901781;0;0;141.769098219414;0;94175.1866743251;0;95187.8230901781;7;12.9955522105379
0;68;8;1;0;0;5;2;3;4;68859.2762780012;0;0;0;0;41518.0930499713;0;68859.2762780012;10;10.3089526606443
1;32;12;2;0;1;2;2;1;2;25315.910396324;25315.910396324;0;0;0;0;0;25315.910396324;7;11.2663853358496
0;20;8;1;1;1;4;1;1;2;20252.7283170592;20252.7283170592;0;0;0;0;0;20252.7283170592;7;6.95654544315157
0;61;12;1;3;1;4;1;2;1;1782240.09190121;253159.10396324;1321490.52268811;7392.2458357266;0;0;202527.283170592;1579712.80873062;9;17.1492496044219
0;41;12;1;2;1;4;1;1;3;96200.459506031;96200.459506031;0;0;0;0;0;96200.459506031;5;12.5161275688337
0;60;7;1;0;1;5;1;1;1;185312.464101091;162021.826536473;0;0;0;23290.637564618;0;185312.464101091;10;13.5737574174009
0;63;12;1;0;1;5;1;1;1;125566.915565767;121516.369902355;8506.14589316485;10328.8914417002;0;0;0;125566.915565767;8;15.0232163858793
0;33;1;1;0;0;5;3;4;4;13164.2734060885;0;8303.61860999426;0;0;0;2025.27283170592;13164.2734060885;3;3.40119738166216
1;59;6;2;0;1;3;1;1;2;30379.0924755887;30379.0924755887;0;0;0;0;0;30379.0924755887;7;10.025262609462
0;73;14;1;0;1;5;1;2;2;2921456.05973578;50631.8207926479;2363493.3946008;434421.022400919;4050.54566341183;46581.2751292361;23290.637564618;2921456.05973578;10;17.5164001013599
0;57;9;1;1;1;4;2;1;1;138731.188971855;131642.734060885;0;50.6318207926479;-405.054566341183;0;7594.77311889719;138731.188971855;8;12.9197574773077
0;59;8;1;1;1;4;1;1;3;62783.4577828834;51644.4572085009;0;0;0;11139.0005743825;0;65821.3670304423;5;10.907789161733
0;90;9;1;0;0;5;1;3;4;42530.7294658242;12151.6369902355;4151.80930499713;91.1372774267662;0;26328.5468121769;0;42530.7294658242;10;12.4968748453182
1;91;12;2;0;0;3;1;3;4;6470746.6973004;0;-2025.27283170592;3173602.52728317;3260689.25904653;31391.7288914417;506.318207926479;6470746.6973004;9;18.2346475073895
0;36;8;1;1;1;4;5;2;3;31391.7288914417;31391.7288914417;0;0;0;0;0;31391.7288914417;5;12.4701661831733
0;87;14;1;0;1;5;1;2;1;97213.095921884;0;21265.3647329121;0;0;75947.7311889719;0;97213.095921884;9;13.4024164226916
1;52;8;2;1;1;1;1;1;1;23290.637564618;10126.3641585296;0;0;0;12151.6369902355;1012.63641585296;23290.637564618;10;9.72853875007159
0;65;8;2;0;0;3;1;3;4;14176.9098219414;0;0;0;0;12151.6369902355;2936.64560597358;14176.9098219414;2;6.90775527898214
1;59;11;2;0;1;3;1;4;4;5569.50028719127;0;0;0;0;4860.6547960942;0;50631.8207926479;7;8.20521842639541
0;57;12;1;0;1;5;1;2;1;334170.017231476;0;334170.017231476;0;0;0;0;334170.017231476;10;15.1117707963802
1;69;12;2;0;0;3;1;3;4;41315.5657668007;0;0;253.15910396324;3139.17288914417;37265.0201033889;0;41315.5657668007;8;13.3779353959379
0;46;12;1;1;1;4;1;2;3;177211.372774268;0;170122.917863297;7088.45491097071;0;0;0;177211.372774268;10;16.6402943553651
0;75;12;1;0;0;5;1;3;4;113486.163124641;0;0;92058.7765651924;-1.01263641585296;34500.5226881103;0;113486.163124641;10;13.728808224125
0;32;2;1;2;1;4;3;1;3;29366.4560597358;28353.8196438828;0;0;0;0;1822.74554853533;29366.4560597358;5;8.72420736080056
0;54;13;1;2;1;4;1;2;1;3351826.53647329;151895.462377944;3189804.70993682;15189.5462377944;-3037.90924755887;0;0;3351826.53647329;10;17.1677935677435
0;49;13;1;2;1;4;1;4;4;12313658.816772;8101091.32682367;55695.0028719127;2755383.6875359;229868.466398622;0;0;14875628.9488799;10;18.7376526504382
0;49;12;1;2;1;4;1;2;1;3088541.06835152;0;3037909.24755887;40505.4566341183;21265.3647329121;0;0;3088541.06835152;7;15.8160712167907
0;54;12;1;0;1;5;1;1;2;306828.834003446;189363.009764503;106326.823664561;10733.9460080414;0;0;0;306828.834003446;7;15.1249238747482
1;43;12;2;0;1;2;2;1;1;55695.0028719127;55695.0028719127;0;0;0;0;0;75947.7311889719;9;8.91596931137361
0;58;8;2;0;1;3;1;1;3;45568.6387133831;43543.3658816772;911.372774267662;0;0;0;1620.21826536473;60758.1849511775;7;11.6115936367669
1;27;10;2;0;1;2;1;1;1;14176.9098219414;14176.9098219414;0;0;0;0;0;14176.9098219414;6;8.68270762989381
0;61;9;1;0;1;5;1;1;1;166072.372199885;62783.4577828834;101263.641585296;1417.69098219414;0;0;0;166072.372199885;7;13.8811110150482
0;75;7;1;0;0;5;1;3;4;50631.8207926479;13164.2734060885;20252.7283170592;0;0;18227.4554853533;0;35442.2745548535;7;13.0949921806082
0;64;14;1;0;1;5;1;1;2;503280.29867892;1215.16369902355;355435.381964388;151.895462377944;23290.637564618;64808.7306145893;3037.90924755887;503280.29867892;10;15.3967999931808
0;56;12;1;1;1;4;1;2;1;2025272.83170592;1873377.36932797;48606.547960942;81010.9132682367;26328.5468121769;0;0;2025272.83170592;8;16.1404147172076
1;79;8;2;0;0;3;1;3;4;17214.8190695003;0;0;0;0;18227.4554853533;0;17214.8190695003;2;10.1246291011797
0;63;12;1;2;1;4;1;2;1;3068288.34003446;1518954.62377944;990358.414704193;382776.565192418;286576.105686387;0;0;3068288.34003446;9;17.9478041918129
0;74;8;1;0;0;5;1;3;4;23290.637564618;0;0;10126.3641585296;0;13164.2734060885;0;23290.637564618;5;13.0641408682039
0;73;5;2;1;0;1;2;3;4;44556.0022975302;0;0;0;0;36454.9109707065;8101.09132682367;44556.0022975302;5;10.3082857716566
0;25;6;2;0;1;2;1;1;3;38480.1838024124;38480.1838024124;0;0;0;0;0;38480.1838024124;3;10.1704948674967
1;69;8;2;0;1;3;1;3;4;33417.0017231476;15189.5462377944;0;0;0;18227.4554853533;394.928202182654;33417.0017231476;10;11.1608115323591
0;64;11;1;0;0;5;1;3;4;188350.37334865;0;0;0;0;188350.37334865;0;188350.37334865;10;12.4114594752551
0;59;12;2;0;1;3;1;1;1;1194910.97070649;1113900.05743825;12151.6369902355;20252.7283170592;40505.4566341183;0;0;1194910.97070649;10;16.0148440211478
0;71;11;1;0;0;5;2;3;4;299740.379092476;202527.283170592;0;16202.1826536473;0;81010.9132682367;0;175186.099942562;10;13.8780157633157
0;73;9;1;0;0;5;1;3;4;252146.467547387;0;202527.283170592;0;0;49619.184376795;0;285563.469270534;10;16.0250413248018
0;63;12;2;0;1;3;1;2;2;56707.6392877657;0;60758.1849511775;0;-3544.22745548535;0;0;101263.641585296;8;7.3132203870903
0;28;9;1;2;1;4;1;1;3;49619.184376795;43543.3658816772;0;0;0;0;6480.87306145893;18227.4554853533;7;9.26388113890421
1;34;7;2;3;1;1;2;4;4;6885.92762780012;0;0;0;0;0;8607.40953475015;14176.9098219414;10;7.20042489294496
1;59;12;2;0;1;3;1;2;1;121516.369902355;0;121516.369902355;0;0;0;0;121516.369902355;10;13.7541669277232
1;62;10;2;0;1;3;2;1;2;25315.910396324;21265.3647329121;0;0;0;0;1316.42734060885;55695.0028719127;10;13.9386834864606
1;44;10;2;0;1;2;1;1;3;60758.1849511775;60758.1849511775;0;0;0;0;0;60758.1849511775;2;10.916904995141
0;49;9;1;3;1;4;1;2;1;183287.191269385;76960.3676048248;97213.095921884;0;0;0;0;151895.462377944;7;13.8243711863965
0;45;12;1;2;1;4;1;1;1;76960.3676048248;75947.7311889719;0;212.653647329121;0;0;334.170017231476;94175.1866743251;7;13.38718615571
1;66;9;2;2;0;1;2;3;4;35442.2745548535;0;0;0;0;24303.273980471;11139.0005743825;35442.2745548535;5;10.7555597120836
0;22;12;2;0;0;2;1;4;4;16202.1826536473;0;0;0;0;0;13164.2734060885;19240.0919012062;5;11.2318879352371
0;62;12;1;0;1;5;1;2;1;579228.029867892;455686.387133831;151895.462377944;29325.9506031017;-101263.641585296;0;0;579228.029867892;6;16.7417373286583
0;31;9;2;2;1;1;1;1;1;54682.3664560597;54682.3664560597;0;0;0;0;0;54682.3664560597;8;10.8512769514697
0;56;9;2;0;1;3;1;1;1;605556.576680069;60758.1849511775;0;18227.4554853533;506318.207926479;20252.7283170592;0;96200.459506031;9;15.4177828586135
1;68;7;2;1;0;1;3;3;4;17214.8190695003;6582.13670304423;0;0;0;14176.9098219414;506.318207926479;17214.8190695003;2;10.2580101819067
1;55;12;2;0;1;3;1;1;2;78985.6404365307;70884.5491097071;0;0;0;0;7898.56404365307;82023.5496840896;4;13.6413357263061
1;55;12;2;0;1;3;1;1;1;129617.461229179;129617.461229179;0;0;0;0;0;129617.461229179;6;13.4870064909922
0;74;5;1;0;0;5;1;3;4;50631.8207926479;0;0;0;0;50631.8207926479;0;50631.8207926479;10;13.3450268134817
0;84;8;1;0;0;5;1;3;4;127693.452039058;0;0;20252.7283170592;50631.8207926479;56808.9029293509;0;102377.541642734;10;15.1454197356363
0;66;11;2;0;0;3;1;3;4;10025.1005169443;0;0;0;0;8809.93681792074;1316.42734060885;43543.3658816772;6;9.31199402570268
0;57;5;1;0;0;5;3;3;4;53669.7300402068;38480.1838024124;0;0;0;15189.5462377944;0;53669.7300402068;8;13.467172196528
1;55;9;2;0;1;3;1;1;2;0;4556.86387133831;1206.04997128087;0;0;0;445.560022975302;38480.1838024124;7;10.7525695347168
0;60;14;1;1;1;4;1;2;1;1680976.45031591;0;1589839.17288914;115440.551407237;173160.827110856;0;0;1680976.45031591;6;16.1984767629051
0;55;13;2;0;1;3;1;2;1;384801.838024124;384801.838024124;0;202.527283170592;0;0;0;253159.10396324;8;12.273731294004
0;70;14;1;1;1;4;1;1;1;317967.834577829;278475.014359564;-55695.0028719127;5670.76392877657;0;58732.9121194716;0;826311.315336014;8;15.969805597396
0;68;12;1;0;1;5;1;2;1;1346806.43308443;1093647.3291212;0;12961.7461229179;0;0;0;1346806.43308443;9;17.7408820742821
0;57;8;1;0;1;5;1;1;3;48606.547960942;47593.911545089;0;0;0;0;0;48606.547960942;9;12.1479137313566
1;80;8;2;0;0;3;1;3;4;43543.3658816772;0;0;0;0;9923.83687535899;4253.07294658242;43543.3658816772;7;9.86266555801587
0;46;14;1;1;1;4;1;2;1;1022762.78001149;0;1012636.41585296;1518.95462377944;0;0;0;1022762.78001149;8;16.1617775520444
0;52;8;1;1;0;4;3;3;4;61770.8213670304;61770.8213670304;0;0;0;0;0;61770.8213670304;5;10.67477563348
0;59;12;1;0;0;5;1;3;4;51644.4572085009;56707.6392877657;0;0;-5063.18207926479;0;0;51644.4572085009;8;14.7902249029761
0;62;8;2;1;0;1;1;3;4;34429.6381390006;0;0;0;0;33417.0017231476;1012.63641585296;34429.6381390006;7;10.6011246383689
0;59;8;1;0;1;5;1;2;1;9093475.01435956;202527.283170592;8534499.71280873;86074.0953475015;-3037.90924755887;0;0;9093475.01435956;6;17.9335472324432
0;59;13;1;1;1;4;1;2;1;1863251.00516944;0;1822745.54853533;49214.1298104538;-3037.90924755887;0;0;1863251.00516944;8;16.2136785208521
1;38;12;2;0;1;2;2;1;1;81010.9132682367;81010.9132682367;0;0;0;0;0;81010.9132682367;7;12.1467471794454
0;59;13;1;3;0;4;3;3;4;150882.825962091;0;0;110377.369327972;0;0;0;294677.197013211;10;16.4317012853884
0;36;14;2;0;1;2;1;1;1;68859.2762780012;68859.2762780012;0;50.6318207926479;0;0;0;68859.2762780012;7;10.1619982476876
1;57;11;2;3;0;1;1;3;4;91137.2774267662;0;3848.01838024124;9721.3095921884;5063.18207926479;22278.0011487651;50631.8207926479;71897.18552556;5;14.2290496502289
0;59;12;1;2;1;4;1;2;1;328094.198736358;0;283538.196438828;68859.2762780012;0;0;0;735174.037909248;8;17.026422757173
