id,Rent,livingspace,NoOfRooms,lat,lon,distanceShop,dum_balcony,dum_builtinkitchen,dum_floorplan,dum_garden,dum_privateoffer
1028101,304.72,59.34,2,53.169689,8.625,1.4822531,0,0,1,0,0
1028105,683.08002,76.75,2,53.072659,8.8220901,9.2571487,0,0,0,0,0
1028106,270.44,52.330002,2,53.147419,8.7173796,1.1008085,1,0,1,0,0
1028108,553.59003,77.970001,3.5,53.166222,8.6630697,6.41259,1,0,1,0,0
1028110,519,79.699997,3,54.325119,10.05759,1.5121487,1,1,1,0,0
1028111,312.5,39.209999,2,54.308819,10.1493,0.72406083,0,1,1,0,0
1028112,502.26999,69.760002,3,54.316151,10.14909,0.80032408,0,1,1,0,0
1028116,547.42999,76.800003,2.5,54.357498,10.079040000000001,2.7400911,1,0,1,0,0
1028117,387.64999,53.84,2,54.316261,10.14856,6.1420507,0,0,1,0,0
1028119,352.72,44.09,2,54.31575,10.14537,4.1210027,1,0,1,0,0
1028120,347,45.959999,2,54.31123,10.15438,8.7309961,0,0,1,0,0
1028121,883.34998,99.029999,3,54.3255,10.12795,3.5095627,0,1,1,0,0
1028122,604.85999,71.160004,3,52.303982,8.0820303,0.3078669,1,0,0,0,0
1028125,411.64999,55.09,2,51.97171,8.5176697,3.4337204,0,0,0,0,0
1028127,548.17999,70.279999,3,52.418991,9.5847702,2.3032773,1,0,0,0,0
1028130,240,45,2,50.793381,8.2009096,2.4791148,1,1,0,0,1
1028131,316.20001,62,2,51.42741,7.53019,8.6057034,1,0,0,0,0
1028132,700,82,3,49.46315,10.96444,1.2256476,1,0,1,0,1
1028133,432.17999,44.099998,2,50.940639,11.5914,0.16453108,0,0,0,0,0
1028140,739.40002,73.940002,3,48.04921,10.88893,0.15589614,1,1,0,0,0
1028141,544.60999,58.560001,2,50.361439,7.60004,7.818789,1,0,0,0,0
1028142,289,43,2,51.470242,7.03899,2.6123235,0,0,0,0,0
1028143,900,40,2,50.938541,6.9369302,2.6959741,0,1,0,0,1
1028144,539.41998,74.919998,3,52.393169,9.6009998,4.6094913,1,0,0,0,0
1028145,550,53,2,52.441631,13.35282,5.0332394,1,1,1,0,1
1028146,984.75,113.5,4.5,51.468559,7.0169001,4.1867013,1,0,0,0,0
1028147,367,43,1.5,51.468498,7.0159402,0.1208965,0,0,1,0,0
1028148,785,98.230003,3,51.468491,7.0156898,6.1030068,1,0,0,0,0
1028149,385,60.240002,2,51.469818,6.7962198,0.77238464,0,0,0,0,0
1028150,322,63.880001,4,53.51844,8.6059904,4.6916132,0,0,0,0,0
1028151,545,88.389999,3,52.112679,9.3542004,8.2323475,1,1,0,0,0
1028152,446.79001,70.790001,3.5,51.555279,7.0371299,7.633285,1,0,1,1,0
1028153,359,45.93,2,51.56332,7.3738499,8.2961035,1,0,0,0,0
1028154,459,71.459999,3.5,51.520908,7.3600202,1.8555182,1,0,0,0,0
1028158,840,92,3,54.34042,10.13693,3.97386,0,1,0,0,1
1028160,359,62.080002,3,51.37117,6.7354999,3.4792819,0,0,0,0,0
1028161,550,87.889999,3.5,51.71114,7.5525599,0.88140446,1,0,1,0,1
1028162,563.04999,61.299999,2,50.089951,8.20294,5.5001397,1,0,0,0,0
1028163,260,50,2,51.464272,11.98348,7.7496781,0,0,0,0,0
1028164,730,28,1,48.123909,11.55446,7.5281987,1,1,1,0,1
1028165,390,32,1,48.780392,8.7071896,1.8745025,0,1,0,0,1
1028167,1000,50,2.5,53.576561,9.9739799,7.0360866,0,1,0,0,1
1028168,580,91,5,52.116241,8.6652203,6.0390196,0,0,0,0,1
1028171,949,107,3.5,51.52655,7.5372601,8.6286469,1,0,1,1,1
1028173,550,85,3,50.1567,8.1042995,2.6570086,1,1,0,1,1
1028175,450,54,2,51.348221,6.6104298,6.6743784,1,1,0,0,1
1028176,650,80,2,49.86002,7.9101501,8.3444643,0,0,0,0,1
1028179,490,31,1,50.09219,8.68853,1.7092429,0,0,1,1,1
1028180,249.60001,29.5,1,52.552551,13.50045,2.4952559,0,0,1,0,0
1028181,1090,104,3,50.89352,6.8975101,7.2941241,1,1,0,0,0
1028184,560,69.120003,2,54.08757,13.39571,6.2268548,0,0,1,0,0
1028185,407.04001,70.300003,2,53.920219,10.82013,6.1532335,1,1,1,0,0
1028186,296.10001,65.800003,3,51.842159,10.80181,1.8668346,1,0,1,0,0
1028191,446,68.599998,2,51.319469,12.41526,5.1236639,1,0,0,0,0
1028192,730,82.860001,3,51.48307,6.94276,0.83516777,1,0,1,0,0
1028196,499,73.68,3,51.471069,6.9451699,3.3896818,0,0,1,0,0
1028198,378,41.18,1,51.472061,6.94028,1.186054,0,0,1,0,0
1028200,532,63.220001,2,51.4729,6.9393902,3.5600033,1,0,1,0,0
1028201,659,70.82,3,51.48156,6.9417901,3.0047665,1,0,1,0,0
1028202,270.16,63.27,3,53.798359,9.7701197,1.5808177,1,0,1,1,0
1028204,354,64.209999,3,50.380798,8.0047398,4.6987624,1,0,1,0,0
1028206,1357,49.310001,2,52.535641,13.41907,3.1130147,1,0,1,0,0
1028207,475,56.110001,2,51.03989,13.63505,4.3648677,1,0,0,0,0
1028208,340,56,2,51.110538,13.92234,0.56972522,1,0,0,0,0
1028209,290,61.810001,3,51.01421,13.66364,3.9101136,0,0,1,0,0
1028211,285,57,2,51.341831,11.98847,6.5658031,1,0,1,0,0
1028212,384,64.040001,2,51.00098,13.82169,1.463415,0,0,0,1,0
1028215,283,60.369999,2,51.505348,7.0148702,0.78185719,0,0,1,0,0
1028220,1725,100,3,52.50053,13.29875,1.8203398,1,1,1,0,1
1028221,600,86,3.5,50.891441,8.0286303,3.0219314,0,0,1,0,0
1028222,650,54.5,2,49.993599,8.6772203,0.86977017,1,1,1,0,1
1028226,790,48,2,49.58947,11.00686,2.3971634,1,1,1,0,1
1028228,700,110,3,49.575699,8.3649998,2.1233258,1,0,1,0,1
1028231,399,69.720001,3,52.11338,11.59486,0.83212543,1,0,0,0,0
1028232,850,92,4,48.246578,10.36072,4.1399536,1,1,1,1,1
1028235,1065,83,3,50.214279,8.5631599,4.9551153,1,1,1,0,0
1028236,380,45,2,51.30555,9.55616,3.0614522,1,1,0,0,1
1028239,1300,62,2,52.546921,13.41387,8.6241989,1,1,0,0,1
1028240,900,60,2,48.230499,11.67812,5.522974,1,0,0,0,1
1028241,550,110,3,50.521778,10.97156,3.0914569,0,1,0,0,1
1028242,270,30.33,1,51.169128,7.1087198,2.7790327,0,0,0,0,1
1028243,700,62,2,48.310032,10.90604,4.9190812,1,1,0,0,1
1028245,399,66.959999,3.5,51.609821,7.0623298,4.5884566,1,0,1,1,0
1028246,695,63,3,50.921188,6.9544101,0.9675768,0,0,0,0,1
1028247,450,70,3,49.34219,9.1323605,0.15970033,1,0,0,1,1
1028249,400,30,1,49.012371,8.4364004,1.5088899,1,1,0,0,1
1028251,459,67,3.5,51.611801,7.05861,3.7407515,1,0,1,1,0
1028252,1930,117,4,48.114578,11.61856,0.74413264,1,0,1,1,0
1028253,930,82.559998,3,47.627762,8.3146801,9.9697065,1,1,1,0,1
1028254,725,110,3.5,52.28286,8.0773401,6.7726912,1,0,1,0,1
1028255,1150,28,1,48.178471,11.57134,0.82753342,1,0,0,0,0
1028258,835.59003,72.660004,3,52.514549,13.48342,0.50253385,0,0,0,0,0
1028260,360,67,3.5,51.611408,7.0585799,4.2834415,1,0,1,1,0
1028261,755,116,3,51.28257,7.2112198,4.1995106,0,0,0,1,0
1028262,530,81,4,51.249729,7.1145,7.9529839,0,0,0,0,0
1028263,1000,83.400002,1,52.45219,13.57072,1.5658215,1,1,1,1,1
1028264,379,72,3.5,50.844429,12.9283,2.6317589,0,1,0,0,0
1028265,278,37,1,51.343021,12.31784,0.77579695,0,0,1,0,0
1028266,355.06,64.839996,2,52.11623,8.6768398,2.3968997,1,0,1,0,0
1028267,330,59.900002,3,52.13015,8.6949902,5.1747923,0,0,1,0,0
1028270,350,21,1,48.36351,10.89977,3.2789042,0,1,0,0,1
1028272,677,76.040001,3.5,51.454269,6.9693899,5.0772657,0,0,1,1,0
1028273,1116,101.44,3.5,51.475891,7.2220702,9.9390421,0,0,1,0,0
1028274,735,64.989998,2,51.360619,6.9488001,6.911952,1,0,1,0,0
1028275,285,60,2,50.876831,12.08845,0.1237967,0,0,0,0,0
1028279,373,60.049999,3.5,51.53426,6.94312,3.7899928,0,0,1,0,0
1028280,447,66.669998,3.5,51.454399,6.96593,4.8295522,1,0,1,0,0
1028281,296,41.049999,3.5,51.435501,6.9478002,0.5040009,0,0,1,0,0
1028282,405,56.619999,3.5,51.48064,6.7554202,7.7328591,1,0,1,0,0
1028283,328.59,72.07,3.5,51.54784,7.1424799,1.9027507,0,0,1,0,0
1028284,358,57.610001,3.5,51.59446,7.4605699,2.1398504,1,0,1,0,0
1028285,386,68.150002,3.5,51.501339,7.1898799,0.76354831,1,0,0,0,0
1028286,454,81,3.5,51.516331,6.7624998,4.3169975,1,0,1,0,0
1028287,350,46.59,2.5,51.58963,7.14608,4.0912499,1,0,1,0,0
1028289,390,65,3.5,51.587559,7.14604,2.1481979,1,0,1,0,0
1028290,520,74.169998,3.5,51.517311,7.5262399,9.6546917,1,0,1,0,0
1028291,487,68.519997,3.5,51.587009,7.1402402,0.030207116,1,0,1,0,0
1028294,377,65,3.5,51.586948,7.1475301,5.0808268,1,0,0,0,0
1028296,356,59.209999,3.5,51.589821,7.2414799,2.5536597,1,0,1,0,0
1028297,397,61.880001,3.5,51.60313,7.2794399,6.6353517,1,0,0,0,0
1028299,567,75.559998,3.5,51.599468,6.6990199,3.5419788,1,0,1,0,0
1028302,449,62.349998,3.5,51.54826,6.7264299,0.15703419,1,0,1,0,0
1028303,313,55.82,3.5,51.540852,6.7289,0.60618883,1,0,1,0,0
1028305,370,25,1,49.829891,8.6880598,6.6365566,0,1,0,0,1
1028308,536,70.529999,3.5,51.50378,7.0209799,0.50252736,1,0,1,0,0
1028310,1090,125,4,49.458279,8.9804602,8.3456898,0,0,0,0,1
1028311,324.70001,66.029999,2.5,51.644951,7.6414199,9.1006536,1,0,1,0,0
1028312,460,66.790001,3.5,51.489529,6.9832201,3.6698868,1,0,1,0,0
1028315,900,110,3,51.527599,6.8359699,5.2022328,1,0,1,0,1
1028317,1450,123,3,51.342739,12.37334,0.99553132,1,0,1,0,0
1028319,650,68,2,49.46265,8.4857903,4.8202019,1,1,0,0,1
1028321,600,76.5,3.5,51.135422,6.8974199,5.2014184,1,0,0,0,1
1028322,490,72,4,51.19828,7.3600101,1.2806747,1,0,0,1,0
1028323,820,70,2.5,49.475761,8.4827299,1.0570031,1,1,1,0,0
1028324,895,80,3,52.36644,9.7490902,3.3850467,1,1,0,1,1
1028325,1200,100,4,52.37751,9.7478504,0.38175631,0,1,1,1,0
1028326,1980,124,4,48.768799,9.1954899,1.1001588,1,1,1,1,1
1028327,257.60001,46,2,50.907951,14.80929,7.8751473,1,0,1,0,0
1028330,490,73.230003,3,52.83091,13.82538,1.7536359,0,0,0,0,0
1028331,315,29.389999,1,52.83091,13.82538,6.7850895,0,0,0,0,0
1028332,310,61,3,53.160648,13.8119,3.8134546,1,0,0,0,0
1028334,1320,148,4,51.740318,8.7706604,7.594687,1,1,1,0,0
1028335,725,70,3,49.86692,8.5579205,7.5461507,1,0,1,0,1
1028336,276.26001,56.959999,3,51.431599,11.95983,2.1956482,1,0,1,0,0
1028338,1399,88,3,50.11618,8.63867,3.4508066,1,0,0,1,0
1028339,1499,97,3,50.116219,8.6389704,4.8036804,1,0,0,1,0
1028340,1589,102,3,50.116161,8.6394396,3.5389352,1,0,0,0,0
1028343,1289,79,2.5,50.116161,8.6394396,0.73962659,1,0,0,0,0
1028344,1699,108,4,50.115761,8.6393499,2.2768786,1,0,0,0,0
1028346,630,90,3.5,51.45332,6.8370199,3.6662581,1,1,0,1,1
1028348,450,90,4,51.2579,12.14153,1.0039848,1,1,0,0,0
1028349,845,73,2,53.601421,9.8211002,3.8005595,1,1,1,0,0
1028354,390,59.389999,2,52.83511,13.81487,2.8608816,0,0,0,1,0
1028357,400,71.050003,2,50.845638,12.90471,1.3575937,1,0,0,0,0
1028361,712,142.44,5,50.844181,12.92625,0.36602017,1,0,1,1,0
1028363,500,35,1,54.782181,9.4444799,0.75404471,1,1,0,0,0
1028368,336,60,2,50.99371,13.64682,3.2963686,0,0,1,1,0
1028370,263,65.790001,2,51.300129,13.31169,0.36119479,0,0,1,0,0
1028371,440,58.400002,2,51.01487,13.75234,6.1042919,1,1,1,1,0
1028373,610,45,2,49.466511,10.99824,1.4864925,1,1,0,0,1
1028375,355,63.02,2,53.341412,13.09881,2.5366507,1,0,1,0,0
1028377,430,58.18,2,51.47345,11.97279,8.3435669,0,0,1,1,0
1028378,295,70,2.5,50.843639,12.90111,5.691678,1,0,0,0,1
1028380,960,60.029999,2,48.189018,11.45029,0.93947399,1,0,1,0,1
1028381,545,57,2,50.135761,8.8479004,7.3404117,1,0,0,0,0
1028382,600,120,3.5,53.223862,10.62736,0.15882567,1,0,1,1,1
1028383,1435,89.440002,2,52.512211,13.46783,3.4134371,1,0,0,0,0
1028384,550,60,2,49.665668,11.07015,0.50760108,1,1,0,0,1
1028385,319.29999,44.779999,1,51.442478,7.0952401,1.3219953,1,0,0,0,0
1028386,350,69,2,50.768848,6.23106,6.5795293,0,0,0,0,0
1028388,549,72.25,3,51.025902,13.79992,2.3777976,1,0,1,0,0
1028389,1600,62,2,48.095188,11.64469,5.3048744,1,0,0,0,0
1028390,350,49,2,51.529671,7.2199798,2.0988007,0,0,0,0,0
1028391,416,95,4,51.523129,6.6868701,1.2725378,0,0,0,0,0
1028393,550,40,1,50.752281,7.0792499,9.3461885,1,1,0,1,1
1028394,270,58,2,51.993801,8.5067301,2.5126371,0,0,0,0,0
1028399,1050,80,2,48.200001,11.45255,1.6705024,1,1,0,1,1
1028400,1056.6,88.790001,3,51.319691,12.37139,1.2868608,1,1,1,0,0
1028401,1499.52,126.01,5,51.319691,12.37139,4.9597054,1,1,1,0,0
1028402,1293.6,107.8,4,51.319691,12.37139,7.3029799,1,1,1,0,0
1028403,1150,135,4,49.673061,8.6119804,3.4666777,1,0,1,0,1
1028405,499,97,4,50.838291,12.93774,0.52649891,1,0,0,1,0
1028406,1111.6801,92.639999,4,51.319691,12.37139,1.0384382,1,1,1,0,0
1028408,530,48,2,52.372211,9.7356901,6.5926814,0,1,1,0,1
1028410,1050.79,85.43,3,51.321289,12.37089,5.0800095,1,1,1,0,0
1028411,280,26,1,51.319199,9.5000896,4.3172112,0,1,0,0,0
1028412,258.75,57.5,2.5,50.886398,14.80522,5.6980872,1,0,1,0,0
1028413,260,38.549999,2,52.013191,8.5493202,2.5029237,0,0,0,0,0
1028416,1836.83,150.56,4,51.319691,12.37139,7.7468996,1,1,1,0,0
1028417,1070.11,94.699997,3,51.321289,12.37089,3.690738,1,1,1,0,0
1028419,280,26,1,51.319199,9.5000896,0.96787965,0,1,0,0,0
1028420,240,28,1,51.053371,13.72597,3.9323308,1,1,1,0,0
1028421,295,38,2,51.052078,13.76193,2.9265108,0,1,1,0,0
1028423,790,116.74,4,50.811611,12.9884,6.6748261,1,1,0,1,0
1028424,445,89.099998,4,50.824741,12.92252,0.83426684,1,1,0,1,0
1028425,485,71.650002,3.5,51.596039,7.4429798,3.5811653,0,0,0,0,1
1028426,340,81.639999,3,49.786499,7.4485502,2.2903318,0,0,0,0,0
1028428,280,26,1,51.319199,9.5000896,1.4908516,0,1,0,0,0
1028429,930,95,4,49.990181,8.67451,2.619694,1,1,0,0,0
1028435,710,98,4,51.449261,7.0237298,4.3760042,0,0,0,0,1
1028437,815,85.82,2,49.33041,8.2025805,1.0600425,1,0,1,1,0
1028439,575,72,3,49.234161,7.00209,3.0535975,0,0,0,1,0
1028441,1250,101,4,49.990551,8.2595701,3.7305973,1,0,1,1,0
1028442,1200,95.790001,3,54.318211,10.12707,1.4530038,1,1,0,1,1
1028445,204.39999,29.200001,1,54.102749,12.15649,9.4874487,0,0,1,0,0
1028446,400,50,2,51.452648,6.9692898,1.1203139,1,1,0,0,0
1028447,295,43,1.5,51.450459,7.0307202,0.59306574,0,1,1,0,0
1028448,412.72,55,2,53.708721,7.9668798,3.7791407,0,0,1,0,1
1028449,550,80.739998,3,51.68338,6.1553702,8.9980583,1,0,1,1,0
1028452,629.92999,94.019997,4,52.110142,11.62766,8.301712,1,0,0,0,0
1028453,677.84998,76.949997,3,52.285351,10.45979,3.9106026,1,0,1,0,0
1028457,1810.1,78.699997,3,48.168381,11.57805,1.4584365,0,0,1,0,0
1028461,650,59.060001,2,52.457218,13.53915,2.8499427,1,1,0,0,0
1028464,1490,76.129997,3,52.493778,13.32766,2.8092599,1,1,1,0,0
1028467,200,41,2,50.824581,12.93452,0.48836637,0,0,1,1,0
1028469,470,70,3,52.456242,9.9999704,4.7207775,1,0,0,0,0
1028471,550.90002,78.699997,2,51.575359,8.1043797,6.2454305,0,0,0,0,0
1028472,350,48.25,2,51.449848,6.9867501,2.6467004,0,0,0,0,0
1028473,875,125,3,52.371559,9.9789896,4.1546984,1,0,1,0,0
1028474,875,125,3,52.371559,9.9789896,2.420939,1,0,1,0,0
1028478,1450,90,3.5,48.787571,9.2011099,5.3271084,1,1,0,0,1
1028479,439,64,3,50.925621,8.0062504,1.451528,1,0,1,0,0
1028480,449,67,3,50.925209,8.0065298,0.55666488,1,0,0,0,0
1028482,385,73,2,52.809429,9.9696198,2.4778655,1,1,0,0,0
1028484,950,55,2,50.951809,6.95227,5.1220598,1,1,0,0,0
1028486,449,67,3,50.924541,8.0069599,0.54461902,1,0,1,0,0
1028487,712,89.330002,3,51.343658,12.35983,3.103219,0,0,1,1,0
1028488,277.95999,66.18,4,54.244141,12.41064,3.5610747,1,0,1,0,0
1028490,450,65.57,3,51.321918,12.37323,0.50616533,0,1,1,0,0
1028491,525,69.599998,3,51.357609,12.41388,0.30767572,1,0,1,1,0
1028492,204.25999,42.580002,1,51.241619,6.4004202,2.1035244,0,0,1,0,0
1028493,281,56.200001,3,54.244572,12.41093,4.4004269,1,0,0,0,0
1028497,551,58,2,54.24358,12.42801,0.79203641,1,0,1,0,0
1028498,610,84.790001,4,51.527,6.8602099,5.3627577,0,0,0,0,1
1028500,536,31.91,1,52.467789,13.43919,5.5804782,0,0,1,0,0
1028501,1577.4,131.45,4,52.503571,13.4865,3.5555322,1,1,1,1,0
1028503,1490,118,4,52.42128,13.42767,2.7956605,1,1,0,0,1
1028507,381.87,28.35,1,49.484692,11.09971,6.6131878,0,0,0,0,0
1028508,568.09998,56.810001,2,49.574589,10.87109,3.6837683,1,0,0,0,0
1028509,924,82,3,50.99123,7.2039399,7.3562527,1,0,1,1,0
1028510,420,54,2,50.764252,6.0771999,1.8114442,1,0,1,0,1
1028511,730,70,2,49.48003,8.4757996,1.5428606,1,1,0,0,1
1028516,292.95001,58.59,3,51.763649,14.3175,7.3659768,1,0,0,0,0
1028519,770,80,3,50.095531,8.4510603,1.6756195,1,1,1,0,1
1028520,750,100,4,52.157269,11.63242,0.63333023,1,0,0,0,0
1028522,482.87,58.529999,2,53.488899,10.16137,7.8296666,1,1,0,0,0
1028524,320,63,2,51.74609,11.97431,3.2408545,0,0,0,0,0
1028525,342,60,3,49.713581,12.16011,0.73666972,0,0,0,0,0
1028526,461,79.360001,3,51.639111,7.7795401,1.6495067,1,0,0,1,0
1028527,1420,30,1,50.118198,8.6669598,0.14139669,0,0,1,0,0
1028531,395,60.41,3,51.498959,7.0299301,3.7827992,1,0,0,0,0
1028532,950,93.900002,3,47.751709,11.37594,6.2300277,0,1,1,0,1
1028533,1020,98,4,50.095451,8.7583199,9.2590084,1,1,0,0,1
1028538,1061,78,3,49.84362,8.6436996,4.5622697,1,0,1,0,0
1028541,305.94,51.16,2,52.513168,13.66204,0.71459103,1,0,0,0,0
1028544,395.17001,75.269997,4,51.227058,10.14361,2.6828575,1,0,0,0,0
1028545,395,63.349998,2,51.339062,7.0221601,0.39261782,1,1,0,0,0
1028547,380,75,3,52.342602,8.7353201,3.8304105,1,0,1,0,0
1028550,375,70,3,50.432232,12.59105,0.79583955,0,0,0,1,1
1028552,575.67999,71.959999,3,51.36525,12.37713,0.97317171,0,0,0,0,0
1028553,500,90.57,3,49.349709,8.1554604,4.6030235,1,0,0,0,0
1028555,378.53,68.879997,2,49.487202,8.4367905,4.7448926,0,0,1,0,0
1028556,320,58.139999,3,53.59491,11.45769,6.7155552,1,0,1,0,0
1028557,914,65,2,49.84362,8.6436996,9.2925777,1,0,1,0,0
1028561,1280,106,3,49.498131,8.4748497,0.60446101,1,1,1,0,1
1028562,1750,121,3,53.56673,9.7968302,2.3361406,1,0,1,0,0
1028564,1488,124,4,51.234699,6.7491899,0.93383533,1,0,0,0,1
1028568,1300,130,5,51.523972,9.9484196,7.3608432,1,0,0,1,0
1028569,980,145,5,49.84613,8.8093004,7.8078189,1,1,0,1,1
1028570,660,58.990002,2,51.162899,6.8565698,0.52068275,1,0,1,0,0
1028571,312.5,62.5,2.5,51.376308,12.73479,2.7542534,1,0,0,0,0
1028572,247,60.27,2,50.834572,12.9351,0.47504574,1,0,1,0,0
1028573,226,41.07,2,50.871521,12.91129,6.2471232,0,0,1,0,0
1028575,362.70001,60.450001,2.5,51.364922,12.73081,3.1636696,1,0,1,0,0
1028576,350,52,2,49.238022,6.97191,6.8120065,0,1,0,0,0
1028578,750,71,3,53.247871,10.40758,5.602634,0,1,0,0,0
1028579,800,95.610001,3,50.771469,6.10291,3.9804609,1,0,1,1,0
1028580,260,24,1,53.895142,11.42762,1.7701941,1,1,1,1,0
1028582,1200,92,4,48.72934,9.2529802,1.856758,1,1,1,0,1
1028583,362.70001,60.450001,2.5,51.365341,12.73058,7.5923939,1,0,0,0,0
1028584,351.95999,58.66,2,51.378101,12.74215,0.090482756,1,0,0,0,0
1028585,189.42999,32.66,1,51.377899,12.74285,5.2295766,1,0,0,0,0
1028586,240,59.810001,2,50.834629,12.93841,1.6489657,1,0,1,0,0
1028587,1390,112,3,50.958328,7.0093198,9.3951311,0,0,0,0,1
1028591,650,75.660004,2.5,49.357182,11.10332,3.7997651,1,0,1,0,0
1028592,336.45001,60.080002,2.5,51.375439,12.74291,2.3240902,1,0,0,0,0
1028594,437.5,70,2,51.45015,6.6909599,7.6714191,1,1,0,0,1
1028595,196,24.5,1,50.885578,14.81223,2.9008555,0,0,0,0,0
1028602,720,111,3,51.479401,7.13515,9.3457565,1,1,0,0,0
1028603,266,50.610001,2,50.828758,12.94002,4.6961455,1,1,1,0,0
1028607,540,90,3,49.896591,7.8330898,5.3379421,1,1,1,0,0
1028610,695,70.029999,3,50.588581,8.6259699,4.8714643,1,0,1,1,0
1028614,790,60,2.5,50.96312,6.9435601,4.997632,1,1,0,0,1
1028615,1933,84.059998,4,48.157841,11.44693,8.1634731,1,0,1,0,0
1028616,940,118,4,48.123619,12.59159,5.8596401,1,1,1,1,1
1028618,619,98.690002,4.5,50.87077,6.1127501,7.3516588,0,0,1,1,0
1028620,458,70,3,51.532631,9.8931799,0.35540462,1,0,1,0,0
1028621,1640,102.83,3,48.210499,11.46586,2.5324991,1,0,1,0,1
1028623,600,125.6,5,51.157639,11.81603,6.2981663,1,0,1,0,0
1028624,1199,75,2,50.115799,8.6389399,3.4097602,1,0,0,0,0
1028628,640,80,3,50.777691,6.0990701,3.1475134,0,0,1,0,0
1028630,267,50.810001,2,50.828999,12.93993,0.73375565,1,1,0,0,0
1028634,625,36.740002,1,49.581181,11.01129,7.400785,0,0,0,0,0
1028635,420.57001,93.129997,4,49.56004,10.86783,3.5440214,0,0,0,0,0
1028636,310,55.599998,3,53.653309,11.36865,6.0200911,1,0,1,0,0
1028637,1050,35.84,1,48.175121,11.58633,3.6124446,1,1,1,0,0
1028639,370,58.849998,2,50.919670000000004,13.34411,2.9582479,0,1,1,0,0
1028640,284.20001,58,2,51.251019,7.1125998,6.6328864,1,0,0,0,1
1028641,440,40,1,50.939621,7.0184898,1.693745,1,0,0,1,1
1028642,400,61.580002,3,51.229778,7.1879401,2.7106326,0,0,0,0,0
1028643,285,50,2,52.609341,11.84626,5.3375554,1,0,1,1,0
1028645,1826.1,101.45,4,48.137741,11.61023,4.8613834,1,0,1,0,0
1028646,509,58.5,2,48.478298,8.9422798,1.4790887,1,0,0,0,1
1028647,295,60,2,51.300812,13.31321,0.2554366,0,1,1,1,0
1028650,1029,121,5,51.043079,13.7883,0.39609933,1,0,1,0,0
1028651,389,78,3,50.986359,12.97763,3.8700917,0,0,0,0,0
1028656,281.63,54.16,2,52.129021,11.60212,5.0008821,0,0,1,0,0
1028657,350,74,2,51.30587,13.30111,3.0586188,0,0,1,0,0
1028659,470,61.52,3,51.982101,8.5124598,8.8839064,1,0,1,0,0
1028660,350,78,2,51.305069,13.30161,1.9579057,0,1,1,0,0
1028661,273,57,2,51.302841,13.31063,0.63269192,0,0,1,1,0
1028662,400,67.480003,2.5,54.314209,9.6410999,6.3263245,1,0,0,0,0
1028664,200,45,1,51.300812,13.31321,0.64187193,0,0,1,0,0
1028665,480,67.019997,3,51.985432,8.5029497,5.6782489,0,0,0,0,0
1028666,450.70001,66.769997,2,51.322868,12.41615,2.9336402,1,0,1,0,0
1028669,727.83002,80.309998,3,51.632629,7.85466,2.2989023,1,0,0,0,1
1028670,580,89,4,51.50391,7.1826501,4.017333,1,0,0,1,1
1028671,243,59.860001,2,50.834862,12.93841,1.6195431,1,0,1,0,0
1028672,305,61,2,51.153992,14.98793,1.7044302,0,0,0,0,0
1028674,750,61,2,52.565681,13.33941,5.6106424,1,0,1,0,0
1028676,380,102,3,51.14336,14.97951,3.7981558,0,0,0,0,0
1028677,531.70001,81.800003,4,47.862228,10.60722,3.6682734,1,0,0,0,0
1028678,852.32001,106.54,4,54.357208,10.08102,7.5030179,0,1,0,0,0
1028679,289,57.650002,2,50.87772,12.08855,3.9971011,1,0,1,0,0
1028680,315,24.6,1,50.713921,7.0384998,4.1008477,1,1,0,0,1
1028685,416,78.410004,3,52.096668,11.64804,0.28881779,1,0,1,0,0
1028686,902.42999,100.27,4,51.015381,13.78741,5.1013632,0,0,1,0,0
1028687,325,69,2,51.56934,7.2122502,5.9185009,1,0,0,0,0
1028688,402.20001,49.349998,3,51.220421,7.2054501,1.6970041,1,1,0,0,0
1028689,1160,110.54,4,50.071152,8.8526297,0.046825729,1,0,1,0,1
1028690,411.84,57.200001,3,53.061958,8.63799,1.174777,1,0,0,0,0
1028693,400,78.910004,3,51.4776,6.7340298,2.7260985,0,0,0,0,0
1028694,525,80.410004,3,51.35321,12.41196,1.0374861,0,0,0,0,0
1028695,300,51,2,51.715229,8.33599,3.4236927,0,1,0,0,0
1028697,399,66.599998,3,51.543049,7.0259199,2.9776452,0,0,0,0,0
1028698,321,62.389999,3,53.518349,8.6088696,2.4950118,0,0,0,0,0
1028699,605,110,4,51.307522,7.3412199,4.4462571,1,0,0,0,1
1028700,559,83,4,51.544819,7.37644,2.0757391,1,0,0,0,0
1028702,296.62,55.810001,2,53.03072,8.8113403,1.0736729,0,0,0,0,0
1028704,427,88.339996,4,53.530602,8.6149702,1.4471607,0,0,0,0,0
1028706,324.79999,56,2,52.10804,11.62714,4.7000742,1,0,1,0,0
1028708,281.23999,45.73,2,52.105869,11.62622,1.0737618,0,0,0,0,0
1028709,221.45,35.150002,1,52.105869,11.62622,2.0194745,1,1,0,0,0
1028712,493,85,3,52.106022,11.62633,6.4910665,1,0,1,0,0
1028715,283.29001,43.650002,2,52.107281,11.62707,7.0364485,0,0,0,0,0
1028717,452.39999,78,3,52.10667,11.62638,9.1728897,0,0,1,0,0
1028718,376.20001,66,3,52.106899,11.6263,5.9459,1,0,1,0,0
